3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
3 11
43 5
5 6
2 4
8 10
47 49
23 45
67 84
34 56
98 53
